ts,o,h,l,c,v
2026-09-12T03:00:00Z,4382.61,4382.61,4328.507,4354.317,0.152395
2026-09-12T04:00:00Z,4327.567,4379.7,4326.8,4354.4325,0.039648
2026-09-12T05:00:00Z,4355.8,4381.2,4354.914,4355.1,0.002634
2026-09-12T06:00:00Z,4330.3,4381.43,4327.79,4354.5145,0.018832496
2026-09-12T07:00:00Z,4380.85,4381.384,4327.969,4354.93,0.023119
2026-09-12T08:00:00Z,4380.78,4381.267,4329.18,4355.165,0.054731
2026-09-12T09:00:00Z,4329.36,4382.2,4329.36,4355.9775,0.007271
2026-09-12T10:00:00Z,4382.555,4382.555,4328.7,4354.9355,0.031818
2026-09-12T11:00:00Z,4329.512,4381.16,4326.448,4354.29,0.010379
2026-09-12T12:00:00Z,4328.48,4379.4,4328.254,4353.019,0.007646
2026-09-12T13:00:00Z,4379.798,4380.8,4327.623,4353.4725,0.067955
2026-09-12T14:00:00Z,4327.6,4381.259,4327.4,4355.052,0.026052
2026-09-12T15:00:00Z,4381.39,4381.39,4330.0,4354.73,0.022868
2026-09-12T16:00:00Z,4380.1,4382.3,4328.6,4355.4315,0.021353
2026-09-12T17:00:00Z,4329.063,4380.73,4328.861,4354.881,0.004504
2026-09-12T18:00:00Z,4380.8,4382.332,4328.65,4355.095,0.19376
2026-09-12T19:00:00Z,4381.81,4381.81,4354.7875,4354.905,0.008404
2026-09-12T20:00:00Z,4353.1835,4354.6365,4328.247,4354.6365,0.0009
2026-09-12T21:00:00Z,4380.337,4380.337,4353.704,4355.373,0.011189
2026-09-12T22:00:00Z,4329.873,4381.4,4329.873,4355.1535,0.034189
2026-09-12T23:00:00Z,4381.41,4381.41,4329.1,4354.1,0.009057
2026-09-13T00:00:00Z,4328.9,4354.1,4327.38,4353.911,0.029268
2026-09-13T01:00:00Z,4380.122,4381.91,4327.754,4354.03,0.046939
2026-09-13T02:00:00Z,4327.4,4382.29,4327.4,4356.05,0.079971
2026-09-13T03:00:00Z,4329.7,4382.58,4329.7,4356.11,0.028075
2026-09-13T04:00:00Z,4329.82,4382.8,4329.62,4357.3,0.070903
2026-09-13T05:00:00Z,4331.2,4384.8,4330.367,4356.15,0.015058
2026-09-13T06:00:00Z,4382.8,4382.8,4329.0,4356.862,0.011566
2026-09-13T07:00:00Z,4382.448,4382.448,4330.151,4354.65,0.03341
2026-09-13T08:00:00Z,4328.2,4381.94,4328.2,4353.8145,0.371966
2026-09-13T09:00:00Z,4379.6,4382.2,4327.621,4352.7415,0.058113
2026-09-13T10:00:00Z,4326.723,4377.6,4324.61,4350.105,0.011621
2026-09-13T11:00:00Z,4376.93,4378.921,4324.26,4351.9115,0.025602
2026-09-13T12:00:00Z,4378.1,4378.46,4325.51,4349.4665,0.057678
2026-09-13T13:00:00Z,4323.763,4373.74,4323.3,4349.891,0.008841
2026-09-13T14:00:00Z,4375.831,4378.1,4323.877,4350.5605,0.011119
2026-09-13T15:00:00Z,4324.78,4377.575,4320.1,4346.1995,0.032758
2026-09-13T16:00:00Z,4372.121,4380.43,4326.5,4353.415,0.056343
2026-09-13T17:00:00Z,4327.3,4381.3,4327.3,4352.4425,0.042035
2026-09-13T18:00:00Z,4378.145,4379.1,4327.5,4353.38,0.007568
2026-09-13T19:00:00Z,4357.518,4375.851,4320.996,4350.507,0.010309
2026-09-13T20:00:00Z,4347.58,4373.5,4318.0,4348.4445,0.007705
2026-09-13T21:00:00Z,4374.429,4374.429,4320.2,4346.2905,0.309976
2026-09-13T22:00:00Z,4344.255,4364.72,4305.0,4339.17,0.028603
2026-09-13T23:00:00Z,4341.605,4369.74,4315.1,4334.1275,0.003757
2026-09-14T00:00:00Z,4308.9,4372.52,4308.9,4340.2825,0.01914
2026-09-14T01:00:00Z,4339.0015,4376.93,4310.042,4357.575,0.011062
2026-09-14T02:00:00Z,4354.498,4381.9,4327.3,4334.079,0.037744
2026-09-14T03:00:00Z,4332.0015,4363.7,4309.1,4333.85,0.153091
2026-09-14T04:00:00Z,4308.0,4360.478,4307.107,4332.73,0.080805
2026-09-14T05:00:00Z,4306.7,4364.913,4306.3,4338.0305,0.025153
2026-09-14T06:00:00Z,4342.165,4361.038,4299.489,4324.825,0.01713
2026-09-14T07:00:00Z,4323.095,4352.46,4291.15,4315.05,0.052989
2026-09-14T08:00:00Z,4316.21,4346.6,4287.827,4310.26,0.037562
2026-09-14T09:00:00Z,4312.3005,4338.298,4267.0,4293.469,0.090464
2026-09-14T10:00:00Z,4291.3445,4324.723,4271.9,4302.8985,0.01956
2026-09-14T11:00:00Z,4300.756,4329.26,4270.771,4294.4975,0.693803
2026-09-14T12:00:00Z,4296.845,4321.551,4262.894,4288.6005,0.045447
